trial,start_time,end_time,label,duration
13,2148023,2148074,fixation,51
13,2148075,2148120,saccade,45
13,2148121,2148129,pso,8
13,2148130,2148367,fixation,237
14,2430054,2430205,fixation,151
14,2430206,2430243,saccade,37
14,2430244,2430262,pso,18
14,2430263,2430402,fixation,139
14,2430403,2430433,saccade,30
14,2430434,2430453,pso,19
14,2430454,2430649,fixation,195
14,2430650,2430690,saccade,40
14,2430691,2430704,pso,13
14,2430705,2430854,fixation,149
14,2430855,2430886,saccade,31
14,2430887,2430903,pso,16
14,2430904,2431042,fixation,138
14,2431043,2431092,saccade,49
14,2431093,2431104,pso,11
14,2431105,2431299,fixation,194
14,2431300,2431326,saccade,26
14,2431327,2431337,pso,10
14,2431338,2431362,fixation,24
15,2153424,2153584,fixation,160
15,2153585,2153608,saccade,23
15,2153609,2153722,fixation,113
15,2153723,2153758,saccade,35
15,2153759,2153778,pso,19
15,2153779,2153918,fixation,139
15,2153919,2153955,saccade,36
15,2153956,2153975,pso,19
15,2153976,2154102,fixation,126
15,2154103,2154142,saccade,39
15,2154143,2154157,pso,14
15,2154158,2154379,fixation,221
15,2154380,2154621,blink,241
15,2154622,2154676,fixation,54
15,2154677,2154723,saccade,46
15,2154724,2154741,pso,17
15,2154742,2154912,fixation,170
16,2274348,2274506,fixation,158
16,2274507,2274536,saccade,29
16,2274537,2274553,pso,16
16,2274554,2274643,fixation,89
16,2274644,2274679,saccade,35
16,2274680,2274797,fixation,117
16,2274798,2274835,saccade,37
16,2274836,2274850,pso,14
16,2274851,2274980,fixation,129
16,2274981,2275018,saccade,37
16,2275019,2275035,pso,16
16,2275036,2275213,fixation,177
16,2275214,2275250,saccade,36
16,2275251,2275262,pso,11
16,2275263,2275438,fixation,175
16,2275439,2275479,saccade,40
16,2275480,2275484,pso,4
16,2275485,2275536,fixation,51
17,2461791,2461950,fixation,159
17,2461951,2461990,saccade,39
17,2461991,2462006,pso,15
17,2462007,2462119,fixation,112
17,2462120,2462159,saccade,39
17,2462160,2462181,pso,21
17,2462182,2462322,fixation,140
17,2462323,2462344,saccade,21
17,2462345,2462478,fixation,133
17,2462479,2462513,saccade,34
17,2462514,2462534,pso,20
17,2462535,2462649,fixation,114
18,2405685,2405836,unclear,151
18,2405837,2405927,fixation,90
18,2405928,2405971,saccade,43
18,2405972,2405990,pso,18
18,2405991,2406091,fixation,100
18,2406092,2406129,saccade,37
18,2406130,2406148,pso,18
18,2406149,2406272,fixation,123
18,2406273,2406308,saccade,35
18,2406309,2406323,pso,14
18,2406324,2406586,fixation,262
18,2406587,2406616,saccade,29
18,2406617,2406626,pso,9
18,2406627,2406801,fixation,174
18,2406802,2406830,saccade,28
18,2406831,2406852,pso,21
18,2406853,2406956,fixation,103
18,2406957,2407000,saccade,43
18,2407001,2407018,pso,17
18,2407019,2407215,fixation,196
18,2407216,2407233,saccade,17
19,2455005,2455219,fixation,214
19,2455220,2455259,saccade,39
19,2455260,2455278,pso,18
19,2455279,2455329,fixation,50
19,2455330,2455505,blink,175
19,2455506,2455667,fixation,161
19,2455668,2455719,saccade,51
19,2455720,2455737,pso,17
19,2455738,2455862,fixation,124
19,2455863,2455896,saccade,33
19,2455897,2455916,pso,19
19,2455917,2456154,fixation,237
19,2456155,2456181,saccade,26
19,2456182,2456191,pso,9
19,2456192,2456377,fixation,185
20,2458344,2458472,fixation,128
20,2458473,2458507,saccade,34
20,2458508,2458514,pso,6
20,2458515,2458632,fixation,117
20,2458633,2458682,saccade,49
20,2458683,2458700,pso,17
20,2458701,2459068,fixation,367
20,2459069,2459096,saccade,27
20,2459097,2459112,pso,15
20,2459113,2459288,fixation,175
20,2459289,2459330,saccade,41
20,2459331,2459349,pso,18
20,2459350,2459493,fixation,143
20,2459494,2459522,saccade,28
20,2459523,2459539,pso,16
20,2459540,2459660,fixation,120
21,2267579,2267717,fixation,138
21,2267718,2267753,saccade,35
21,2267754,2267770,pso,16
21,2267771,2267872,fixation,101
21,2267873,2267910,saccade,37
21,2267911,2267930,pso,19
21,2267931,2268118,fixation,187
21,2268119,2268152,saccade,33
21,2268153,2268164,pso,11
21,2268165,2268302,fixation,137
21,2268303,2268335,saccade,32
21,2268336,2268349,pso,13
21,2268350,2268457,fixation,107
21,2268458,2268504,saccade,46
21,2268505,2268610,fixation,105
21,2268611,2268749,blink,138
21,2268750,2268912,fixation,162
22,2306353,2306509,fixation,156
22,2306510,2306534,saccade,24
22,2306535,2306553,pso,18
22,2306554,2306668,fixation,114
22,2306669,2306695,saccade,26
22,2306696,2306858,fixation,162
22,2306859,2306895,saccade,36
22,2306896,2306913,pso,17
22,2306914,2307232,fixation,318
22,2307233,2307271,saccade,38
22,2307272,2307585,fixation,313
22,2307586,2307623,saccade,37
22,2307624,2307641,pso,17
22,2307642,2307696,fixation,54
23,2427587,2427782,fixation,195
23,2427783,2427826,saccade,43
23,2427827,2427843,pso,16
23,2427844,2427964,fixation,120
23,2427965,2428006,saccade,41
23,2428007,2428023,pso,16
23,2428024,2428200,fixation,176
23,2428201,2428247,saccade,46
23,2428248,2428256,pso,8
23,2428257,2428401,fixation,144
24,2150036,2150196,fixation,160
24,2150197,2150232,saccade,35
24,2150233,2150245,pso,12
24,2150246,2150353,fixation,107
24,2150354,2150388,saccade,34
24,2150389,2150395,pso,6
24,2150396,2150539,fixation,143
24,2150540,2150573,saccade,33
24,2150574,2150589,pso,15
24,2150590,2150826,fixation,236
24,2150827,2150862,saccade,35
24,2150863,2150881,pso,18
24,2150882,2151108,fixation,226
24,2151109,2151159,saccade,50
24,2151160,2151167,pso,7
24,2151168,2151247,fixation,79
25,2399806,2399956,fixation,150
25,2399957,2399995,saccade,38
25,2399996,2400018,pso,22
25,2400019,2400140,fixation,121
25,2400141,2400188,saccade,47
25,2400189,2400197,pso,8
25,2400198,2400342,fixation,144
25,2400343,2400372,saccade,29
25,2400373,2400390,pso,17
25,2400391,2400595,fixation,204
25,2400596,2400629,saccade,33
25,2400630,2400639,pso,9
25,2400640,2400760,fixation,120
25,2400761,2400785,saccade,24
25,2400786,2400802,pso,16
25,2400803,2400897,fixation,94
26,2467840,2467971,fixation,131
26,2467972,2467996,saccade,24
26,2467997,2468169,fixation,172
26,2468170,2468213,saccade,43
26,2468214,2468232,pso,18
26,2468233,2468380,fixation,147
26,2468381,2468412,saccade,31
26,2468413,2468430,pso,17
26,2468431,2468563,fixation,132
26,2468564,2468803,blink,239
26,2468804,2469001,fixation,197
27,2402733,2402870,fixation,137
27,2402871,2402912,saccade,41
27,2402913,2402933,pso,20
27,2402934,2403137,fixation,203
27,2403138,2403159,saccade,21
27,2403160,2403171,pso,11
27,2403172,2403315,fixation,143
27,2403316,2403348,saccade,32
27,2403349,2403366,pso,17
27,2403367,2403540,fixation,173
27,2403541,2403564,saccade,23
27,2403565,2403576,pso,11
27,2403577,2403704,fixation,127
27,2403705,2403740,saccade,35
27,2403741,2403748,pso,7
27,2403749,2403852,fixation,103
27,2403853,2403900,saccade,47
27,2403901,2403909,pso,8
27,2403910,2404025,fixation,115
28,2310154,2310309,fixation,155
28,2310310,2310349,saccade,39
28,2310350,2310362,pso,12
28,2310363,2310494,fixation,131
28,2310495,2310535,saccade,40
28,2310536,2310553,pso,17
28,2310554,2310682,fixation,128
28,2310683,2310718,saccade,35
28,2310719,2310737,pso,18
28,2310738,2310885,fixation,147
28,2310886,2310906,saccade,20
28,2310907,2310923,pso,16
28,2310924,2311266,fixation,342
28,2311267,2311316,saccade,49
28,2311317,2311456,fixation,139
29,2138763,2138937,fixation,174
29,2138938,2138978,saccade,40
29,2138979,2138997,pso,18
29,2138998,2139130,fixation,132
29,2139131,2139166,saccade,35
29,2139167,2139183,pso,16
29,2139184,2139297,fixation,113
29,2139298,2139338,saccade,40
29,2139339,2139355,pso,16
29,2139356,2139581,fixation,225
29,2139582,2139608,saccade,26
29,2139609,2139627,pso,18
29,2139628,2139740,fixation,112
29,2139741,2139760,saccade,19
29,2139761,2139773,pso,12
29,2139774,2139888,fixation,114
29,2139889,2139928,saccade,39
29,2139929,2139947,pso,18
29,2139948,2140151,fixation,203
29,2140152,2140182,saccade,30
29,2140183,2140200,pso,17
29,2140201,2140445,fixation,244
29,2140446,2140490,saccade,44
29,2140491,2140495,pso,4
30,2302929,2303092,fixation,163
30,2303093,2303132,saccade,39
30,2303133,2303150,pso,17
30,2303151,2303258,fixation,107
30,2303259,2303297,saccade,38
30,2303298,2303315,pso,17
30,2303316,2303416,fixation,100
30,2303417,2303662,blink,245
30,2303663,2303751,fixation,88
30,2303752,2303786,saccade,34
30,2303787,2303807,pso,20
30,2303808,2303987,fixation,179
30,2303988,2304031,saccade,43
30,2304032,2304154,fixation,122
30,2304155,2304197,saccade,42
30,2304198,2304216,pso,18
30,2304217,2304456,fixation,239
31,2183713,2183878,fixation,165
31,2183879,2183913,saccade,34
31,2183914,2183931,pso,17
31,2183932,2184064,fixation,132
31,2184065,2184102,saccade,37
31,2184103,2184120,pso,17
31,2184121,2184284,fixation,163
31,2184285,2184329,saccade,44
31,2184330,2184346,pso,16
31,2184347,2184472,fixation,125
31,2184473,2184511,saccade,38
31,2184512,2184530,pso,18
31,2184531,2184748,fixation,217
31,2184749,2184935,blink,186
31,2184936,2185103,fixation,167
32,2277458,2277618,fixation,160
32,2277619,2277652,saccade,33
32,2277653,2277671,pso,18
32,2277672,2277762,fixation,90
32,2277763,2277805,saccade,42
32,2277806,2277824,pso,18
32,2277825,2277998,fixation,173
32,2277999,2278031,saccade,32
32,2278032,2278048,pso,16
32,2278049,2278262,fixation,213
32,2278263,2278293,saccade,30
32,2278294,2278309,pso,15
32,2278310,2278761,fixation,451
32,2278762,2278798,saccade,36
32,2278799,2278952,fixation,153
33,2463810,2463990,fixation,180
33,2463991,2464017,saccade,26
33,2464018,2464037,pso,19
33,2464038,2464182,fixation,144
33,2464183,2464229,saccade,46
33,2464230,2464247,pso,17
33,2464248,2464395,fixation,147
33,2464396,2464433,saccade,37
33,2464434,2464543,fixation,109
33,2464544,2464606,saccade,62
33,2464607,2464628,pso,21
33,2464629,2464812,fixation,183
33,2464813,2464847,saccade,34
33,2464848,2464868,pso,20
33,2464869,2464906,fixation,37
33,2464907,2465065,blink,158
33,2465066,2465291,fixation,225
33,2465292,2465314,saccade,22
33,2465315,2465489,fixation,174
34,2186986,2187143,fixation,157
34,2187144,2187177,saccade,33
34,2187178,2187197,pso,19
34,2187198,2187383,fixation,185
34,2187384,2187425,saccade,41
34,2187426,2187447,pso,21
34,2187448,2187649,fixation,201
34,2187650,2187683,saccade,33
34,2187684,2187701,pso,17
34,2187702,2188186,fixation,484
34,2188187,2188216,saccade,29
34,2188217,2188227,pso,10
34,2188228,2188247,fixation,19
35,2339443,2339586,fixation,143
35,2339587,2339625,saccade,38
35,2339626,2339643,pso,17
35,2339644,2339721,fixation,77
35,2339722,2339759,saccade,37
35,2339760,2339778,pso,18
35,2339779,2339934,fixation,155
35,2339935,2339970,saccade,35
35,2339971,2339989,pso,18
35,2339990,2340147,fixation,157
35,2340148,2340180,saccade,32
35,2340181,2340197,pso,16
35,2340198,2340281,fixation,83
35,2340282,2340419,blink,137
35,2340420,2340501,fixation,81
35,2340502,2340535,saccade,33
35,2340536,2340544,pso,8
36,2393395,2393541,fixation,146
36,2393542,2393574,saccade,32
36,2393575,2393593,pso,18
36,2393594,2393721,fixation,127
36,2393722,2393759,saccade,37
36,2393760,2393776,pso,16
36,2393777,2393935,fixation,158
36,2393936,2393972,saccade,36
36,2393973,2393991,pso,18
36,2393992,2394131,fixation,139
36,2394132,2394180,saccade,48
36,2394181,2394198,pso,17
36,2394199,2394416,fixation,217
36,2394417,2394454,saccade,37
36,2394455,2394474,pso,19
36,2394475,2394701,fixation,226
36,2394702,2394727,saccade,25
36,2394728,2394748,pso,20
36,2394749,2394841,fixation,92
37,2336450,2336612,fixation,162
37,2336613,2336646,saccade,33
37,2336647,2336664,pso,17
37,2336665,2336768,fixation,103
37,2336769,2336808,saccade,39
37,2336809,2336824,pso,15
37,2336825,2336985,fixation,160
37,2336986,2337020,saccade,34
37,2337021,2337038,pso,17
37,2337039,2337187,fixation,148
37,2337188,2337228,saccade,40
37,2337229,2337247,pso,18
37,2337248,2337416,fixation,168
38,2435842,2436008,fixation,166
38,2436009,2436044,saccade,35
38,2436045,2436067,pso,22
38,2436068,2436236,fixation,168
38,2436237,2436274,saccade,37
38,2436275,2436292,pso,17
38,2436293,2436420,fixation,127
38,2436421,2436454,saccade,33
38,2436455,2436474,pso,19
38,2436475,2436558,fixation,83
38,2436559,2436599,saccade,40
38,2436600,2436620,pso,20
38,2436621,2436737,fixation,116
38,2436738,2436889,blink,151
38,2436890,2437009,fixation,119
38,2437010,2437036,saccade,26
38,2437037,2437065,fixation,28
39,2342346,2342367,unclear,21
39,2342368,2342545,fixation,177
39,2342546,2342583,saccade,37
39,2342584,2342601,pso,17
39,2342602,2342707,fixation,105
39,2342708,2342756,saccade,48
39,2342757,2342775,pso,18
39,2342776,2342956,fixation,180
39,2342957,2342992,saccade,35
39,2342993,2343011,pso,18
39,2343012,2343177,fixation,165
39,2343178,2343209,saccade,31
39,2343210,2343226,pso,16
39,2343227,2343336,fixation,109
39,2343337,2343390,saccade,53
39,2343391,2343412,pso,21
39,2343413,2343537,fixation,124
40,2432932,2433070,fixation,138
40,2433071,2433112,saccade,41
40,2433113,2433125,pso,12
40,2433126,2433227,fixation,101
40,2433228,2433273,saccade,45
40,2433274,2433282,pso,8
40,2433283,2433395,fixation,112
40,2433396,2433437,saccade,41
40,2433438,2433462,pso,24
40,2433463,2433662,fixation,199
40,2433663,2433696,saccade,33
40,2433697,2433704,pso,7
40,2433705,2433786,fixation,81
40,2433787,2433928,blink,141
40,2433929,2434001,fixation,72
