trial,start_time,end_time,label,duration
5,10654474,10654511,saccade,37
5,10654512,10654527,pso,15
5,10654528,10654675,fixation,147
5,10654676,10654696,saccade,20
5,10654697,10654705,pso,8
5,10654706,10654798,fixation,92
5,10654799,10654834,saccade,35
5,10654835,10654947,fixation,112
5,10654948,10654977,saccade,29
5,10654978,10654999,pso,21
5,10655000,10655049,fixation,49
6,10436001,10436047,unclear,46
6,10436048,10436259,fixation,211
6,10436260,10436297,saccade,37
6,10436354,10436425,saccade,71
6,10436426,10436434,pso,8
6,10436435,10436951,fixation,516
6,10436952,10436979,saccade,27
6,10436980,10437004,pso,24
6,10437005,10437089,fixation,84
6,10437090,10437123,saccade,33
6,10437124,10437141,pso,17
6,10437142,10437253,fixation,111
6,10437254,10437292,saccade,38
6,10437293,10437301,pso,8
6,10437302,10437405,fixation,103
6,10437406,10437441,saccade,35
6,10437442,10437456,pso,14
6,10437457,10437565,fixation,108
6,10437566,10437614,saccade,48
6,10437680,10437762,saccade,82
6,10437763,10437838,fixation,75
6,10437839,10437845,saccade,6
7,10660307,10660466,fixation,159
7,10660467,10660497,saccade,30
7,10660498,10660521,pso,23
7,10660522,10660629,fixation,107
7,10660630,10660649,saccade,19
7,10660650,10660673,pso,23
7,10660674,10661276,fixation,602
7,10661277,10661331,saccade,54
7,10661332,10661351,pso,19
7,10661352,10661482,fixation,130
7,10661483,10661512,saccade,29
7,10661614,10661674,saccade,60
7,10661675,10661748,fixation,73
7,10661749,10661781,saccade,32
7,10661782,10661793,pso,11
7,10661794,10661889,fixation,95
7,10661890,10661932,saccade,42
7,10661933,10661951,pso,18
7,10661952,10662058,fixation,106
7,10662059,10662099,saccade,40
7,10662100,10662110,pso,10
7,10662111,10662197,fixation,86
7,10662198,10662219,saccade,21
7,10662220,10662228,pso,8
7,10662229,10662335,fixation,106
8,10619373,10619398,saccade,25
8,10619399,10619427,pso,28
8,10619428,10619608,fixation,180
8,10619609,10619648,saccade,39
8,10619649,10619677,pso,28
8,10619678,10619827,fixation,149
8,10619828,10619850,saccade,22
8,10619851,10619876,pso,25
8,10619877,10620464,fixation,587
8,10620465,10620498,saccade,33
8,10620499,10620518,pso,19
8,10620519,10620620,fixation,101
8,10620621,10620661,saccade,40
8,10620712,10620761,saccade,49
8,10620762,10620950,fixation,188
8,10620951,10620979,saccade,28
8,10620980,10620990,pso,10
8,10620991,10621107,fixation,116
8,10621108,10621135,saccade,27
8,10621136,10621143,pso,7
8,10621144,10621315,fixation,171
8,10621316,10621354,saccade,38
8,10621355,10621372,pso,17
8,10621373,10621453,fixation,80
8,10621454,10621492,saccade,38
8,10621493,10621568,fixation,75
9,10554587,10554815,fixation,228
9,10554816,10554854,unclear,38
9,10554855,10554897,saccade,42
9,10555062,10555327,saccade,265
9,10555330,10555474,fixation,144
9,10555475,10555517,saccade,42
9,10555519,10555912,fixation,393
9,10555913,10555951,saccade,38
9,10555952,10556086,fixation,134
9,10556087,10556136,unclear,49
9,10556137,10556167,saccade,30
9,10556221,10556311,saccade,90
9,10556312,10556416,unclear,104
9,10556417,10556501,fixation,84
9,10556502,10556533,saccade,31
9,10556534,10556690,fixation,156
9,10556691,10556737,saccade,46
9,10556738,10556754,pso,16
9,10556755,10556833,fixation,78
9,10556834,10556920,saccade,86
9,10556921,10556928,pso,7
9,10556929,10557030,fixation,101
9,10557031,10557077,saccade,46
9,10557078,10557242,fixation,164
9,10557243,10557287,saccade,44
9,10557288,10557302,pso,14
9,10557303,10557488,fixation,185
9,10557489,10557528,saccade,39
9,10557529,10557551,pso,22
9,10557552,10557609,fixation,57
9,10557610,10557656,saccade,46
9,10557657,10557727,fixation,70
10,10663502,10663548,fixation,46
10,10663549,10663570,saccade,21
10,10663571,10663591,pso,20
10,10663592,10663700,fixation,108
10,10663701,10663746,saccade,45
10,10663816,10663865,saccade,49
10,10663866,10663903,pso,37
10,10663904,10664002,fixation,98
10,10664003,10664022,saccade,19
10,10664023,10664036,pso,13
10,10664037,10664227,fixation,190
10,10664228,10664259,saccade,31
10,10664260,10664379,fixation,119
10,10664380,10664412,saccade,32
10,10664413,10664428,pso,15
10,10664429,10664581,fixation,152
10,10664582,10664614,saccade,32
10,10664615,10664636,pso,21
10,10664637,10664773,fixation,136
10,10664774,10664805,unclear,31
10,10664806,10664839,saccade,33
10,10664957,10665013,saccade,56
10,10665014,10665037,pso,23
10,10665038,10665237,fixation,199
10,10665238,10665280,saccade,42
10,10665281,10665299,pso,18
10,10665300,10665409,fixation,109
10,10665410,10665432,saccade,22
10,10665433,10665442,pso,9
10,10665443,10665645,fixation,202
11,10288571,10288587,saccade,16
11,10288588,10288599,pso,11
11,10288600,10288766,fixation,166
11,10288767,10288801,saccade,34
11,10288802,10288822,pso,20
11,10288823,10288892,unclear,69
11,10288893,10288917,saccade,24
11,10289043,10289112,saccade,69
11,10289113,10289146,pso,33
11,10289147,10289400,fixation,253
11,10289401,10289443,saccade,42
11,10289444,10289462,pso,18
11,10289463,10289562,fixation,99
11,10289563,10289598,saccade,35
11,10289599,10289619,pso,20
11,10289620,10289789,fixation,169
11,10289790,10289830,saccade,40
11,10289831,10289839,pso,8
11,10289840,10289971,fixation,131
11,10289972,10290022,saccade,50
11,10290023,10290029,pso,6
11,10290030,10290189,fixation,159
11,10290190,10290213,saccade,23
11,10290214,10290231,pso,17
11,10290232,10290317,fixation,85
11,10290318,10290350,saccade,32
11,10290351,10290366,pso,15
11,10290367,10290664,fixation,297
11,10290665,10290704,saccade,39
11,10290705,10290721,pso,16
11,10290722,10290829,fixation,107
12,10622841,10622858,fixation,17
12,10622859,10622902,saccade,43
12,10622903,10622924,pso,21
12,10622925,10623021,fixation,96
12,10623022,10623065,saccade,43
12,10623066,10623075,pso,9
12,10623076,10623199,fixation,123
12,10623200,10623225,saccade,25
12,10623226,10623239,pso,13
12,10623240,10624091,fixation,851
12,10624092,10624129,saccade,37
12,10624130,10624149,pso,19
12,10624150,10624234,fixation,84
12,10624235,10624286,unclear,51
12,10624389,10624456,saccade,67
12,10624457,10624552,fixation,95
12,10624553,10624588,saccade,35
12,10624589,10624609,pso,20
12,10624610,10624932,fixation,322
12,10624933,10624971,saccade,38
12,10624972,10624988,pso,16
12,10624989,10625127,fixation,138
12,10625128,10625167,saccade,39
12,10625168,10625181,pso,13
12,10625182,10625223,fixation,41
13,10477579,10477727,fixation,148
13,10477728,10477773,saccade,45
13,10477774,10477809,pso,35
13,10477810,10477835,fixation,25
13,10477836,10477867,unclear,31
13,10477868,10477893,saccade,25
13,10477958,10478040,saccade,82
13,10478041,10478057,pso,16
13,10478058,10478198,fixation,140
13,10478199,10478223,saccade,24
13,10478224,10478237,pso,13
13,10478238,10478560,fixation,322
13,10478561,10478600,saccade,39
13,10478601,10478618,pso,17
13,10478619,10478852,fixation,233
13,10478853,10478880,saccade,27
13,10478881,10478895,pso,14
13,10478896,10479215,fixation,319
13,10479216,10479254,saccade,38
13,10479255,10479274,pso,19
13,10479275,10479351,fixation,76
13,10479352,10479376,saccade,24
13,10479377,10479397,pso,20
13,10479398,10479511,fixation,113
13,10479512,10479539,saccade,27
13,10479540,10479562,pso,22
13,10479563,10479610,fixation,47
13,10479611,10479636,unclear,25
13,10479637,10479653,saccade,16
13,10479809,10479869,saccade,60
13,10479870,10479968,fixation,98
14,10285506,10285646,fixation,140
14,10285647,10285686,saccade,39
14,10285911,10285975,fixation,64
14,10286034,10286051,saccade,17
14,10286052,10286062,pso,10
14,10286063,10286151,fixation,88
14,10286152,10286194,saccade,42
14,10286195,10286213,pso,18
14,10286214,10286460,fixation,246
14,10286461,10286505,saccade,44
14,10286506,10286686,fixation,180
14,10286687,10286736,saccade,49
14,10286737,10286940,fixation,203
14,10286941,10286958,saccade,17
14,10286959,10286967,pso,8
14,10286968,10287050,fixation,82
14,10287051,10287086,saccade,35
14,10287087,10287102,pso,15
14,10287103,10287237,fixation,134
14,10287238,10287275,saccade,37
14,10287276,10287398,fixation,122
14,10287399,10287459,saccade,60
14,10287460,10287501,fixation,41
15,10254354,10254570,fixation,216
15,10254574,10254613,saccade,39
15,10254729,10254806,saccade,77
15,10254807,10254811,pso,4
15,10254812,10254893,fixation,81
15,10254894,10254917,saccade,23
15,10254918,10254927,pso,9
15,10254928,10255098,fixation,170
15,10255099,10255131,saccade,32
15,10255132,10255148,pso,16
15,10255149,10255254,fixation,105
15,10255255,10255288,saccade,33
15,10255289,10255308,pso,19
15,10255309,10255407,fixation,98
15,10255408,10255440,saccade,32
15,10255441,10255467,pso,26
15,10255468,10255676,fixation,208
15,10255677,10255722,saccade,45
15,10255723,10255752,pso,29
15,10255753,10255917,fixation,164
16,10250931,10251116,fixation,185
16,10251117,10251152,saccade,35
16,10251274,10251342,saccade,68
16,10251343,10251355,pso,12
16,10251356,10251514,fixation,158
16,10251515,10251544,saccade,29
16,10251545,10251566,pso,21
16,10251567,10251658,fixation,91
16,10251659,10251699,saccade,40
16,10251700,10251719,pso,19
16,10251720,10251885,fixation,165
16,10251886,10251921,saccade,35
16,10251922,10251939,pso,17
16,10251940,10252126,fixation,186
16,10252127,10252154,saccade,27
16,10252155,10252181,pso,26
16,10252182,10252378,fixation,196
16,10252379,10252402,saccade,23
16,10252403,10252413,pso,10
16,10252414,10252552,fixation,138
16,10252553,10252576,unclear,23
16,10252577,10252595,saccade,18
16,10252634,10252677,saccade,43
16,10252678,10252689,pso,11
16,10252690,10252844,fixation,154
16,10252845,10252872,saccade,27
16,10252873,10252899,pso,26
16,10252900,10253068,fixation,168
17,10299594,10299764,fixation,170
17,10299765,10299804,saccade,39
17,10299805,10299825,pso,20
17,10299826,10299873,fixation,47
17,10299874,10299924,saccade,50
17,10300013,10300085,saccade,72
17,10300086,10300105,pso,19
17,10300106,10300727,fixation,621
17,10300728,10300822,saccade,94
17,10300823,10300859,pso,36
17,10300860,10300929,fixation,69
17,10300930,10300958,saccade,28
17,10301093,10301158,saccade,65
17,10301159,10301184,pso,25
17,10301185,10301272,fixation,87
17,10301273,10301303,saccade,30
17,10301304,10301443,fixation,139
17,10301444,10301469,saccade,25
17,10301470,10301538,fixation,68
17,10301539,10301569,unclear,30
17,10301570,10301585,saccade,15
17,10301740,10301809,saccade,69
17,10301810,10301909,fixation,99
17,10301910,10301936,saccade,26
17,10301937,10301954,pso,17
17,10301955,10302111,fixation,156
17,10302112,10302136,saccade,24
17,10302137,10302144,pso,7
17,10302145,10302181,fixation,36
18,10407286,10407319,fixation,33
18,10407320,10407343,saccade,23
18,10407344,10407361,pso,17
18,10407362,10407498,fixation,136
18,10407499,10407516,unclear,17
18,10407517,10407537,saccade,20
18,10407635,10407693,saccade,58
18,10407694,10407718,pso,24
18,10407719,10407811,fixation,92
18,10407812,10407828,saccade,16
18,10407829,10407842,pso,13
18,10407843,10408286,fixation,443
18,10408287,10408320,saccade,33
18,10408321,10408338,pso,17
18,10408339,10408448,fixation,109
18,10408449,10408479,saccade,30
18,10408480,10408499,pso,19
18,10408500,10408618,fixation,118
18,10408619,10408655,saccade,36
18,10408761,10408818,saccade,57
18,10408819,10408827,pso,8
18,10408828,10408880,fixation,52
18,10408881,10408918,saccade,37
18,10408919,10408938,pso,19
18,10408939,10409069,fixation,130
19,10430643,10430715,fixation,72
19,10430716,10430747,saccade,31
19,10430914,10430969,saccade,55
19,10430970,10430987,pso,17
19,10430988,10431119,fixation,131
19,10431120,10431140,saccade,20
19,10431141,10431161,pso,20
19,10431162,10431985,fixation,823
19,10431986,10432051,saccade,65
19,10432052,10432106,pso,54
19,10432107,10432252,fixation,145
19,10432253,10432290,saccade,37
19,10432291,10432308,pso,17
19,10432309,10432418,fixation,109
19,10432419,10432437,saccade,18
19,10432534,10432599,saccade,65
19,10432600,10432806,fixation,206
19,10432807,10432852,saccade,45
19,10432853,10432868,pso,15
19,10432869,10433021,fixation,152
19,10433022,10433060,saccade,38
19,10433061,10433247,fixation,186
19,10433248,10433289,saccade,41
19,10433401,10433462,saccade,61
19,10433463,10433783,fixation,320
19,10433784,10433816,saccade,32
19,10433817,10433837,pso,20
19,10433838,10434229,fixation,391
20,10656422,10656442,fixation,20
20,10656443,10656486,saccade,43
20,10656487,10656509,pso,22
20,10656510,10656568,fixation,58
20,10656569,10656617,saccade,48
20,10656670,10656734,saccade,64
20,10656735,10656748,pso,13
20,10656749,10656848,fixation,99
20,10656849,10656880,saccade,31
20,10656881,10657432,fixation,551
20,10657433,10657469,saccade,36
20,10657470,10657489,pso,19
20,10657490,10657604,fixation,114
20,10657605,10657641,saccade,36
20,10657642,10657657,pso,15
20,10657658,10657790,fixation,132
20,10657791,10657841,saccade,50
20,10657947,10658009,saccade,62
20,10658010,10658022,pso,12
20,10658023,10658194,fixation,171
20,10658195,10658228,saccade,33
20,10658229,10658245,pso,16
20,10658246,10658429,fixation,183
20,10658430,10658466,saccade,36
20,10658467,10658479,pso,12
20,10658480,10658520,fixation,40
21,10438864,10438893,fixation,29
21,10438894,10438939,saccade,45
21,10438940,10438958,pso,18
21,10438959,10439073,fixation,114
21,10439074,10439112,saccade,38
21,10439113,10439130,pso,17
21,10439131,10439187,fixation,56
21,10439188,10439344,unclear,156
21,10439345,10439500,fixation,155
21,10439501,10439533,saccade,32
21,10439534,10439672,fixation,138
21,10439673,10439703,saccade,30
21,10439704,10439885,fixation,181
21,10439886,10439932,saccade,46
21,10439933,10440016,fixation,83
21,10440017,10440063,saccade,46
21,10440218,10440295,saccade,77
21,10440296,10440454,fixation,158
21,10440455,10440499,saccade,44
21,10440500,10440510,pso,10
21,10440511,10440656,fixation,145
21,10440657,10440679,saccade,22
21,10440680,10440689,pso,9
21,10440690,10440819,fixation,129
21,10440820,10440871,saccade,51
21,10440872,10440998,fixation,126
21,10440999,10441018,saccade,19
21,10441019,10441032,pso,13
21,10441033,10441070,fixation,37
22,10610475,10610605,fixation,130
22,10610606,10610642,saccade,36
22,10610772,10610837,saccade,65
22,10610838,10610857,pso,19
22,10610858,10610937,fixation,79
22,10610938,10610958,saccade,20
22,10610959,10610973,pso,14
22,10610974,10611261,fixation,287
22,10611262,10611278,saccade,16
22,10611279,10611296,pso,17
22,10611297,10611518,fixation,221
22,10611519,10611557,saccade,38
22,10611558,10611580,pso,22
22,10611581,10611677,fixation,96
22,10611678,10611704,saccade,26
22,10611705,10611722,pso,17
22,10611723,10611867,fixation,144
22,10611868,10611904,saccade,36
22,10611905,10611925,pso,20
22,10611926,10611962,fixation,36
22,10611963,10611987,saccade,24
22,10611988,10611992,pso,4
22,10611993,10612003,unclear,10
22,10612004,10612018,saccade,14
22,10612103,10612173,saccade,70
22,10612174,10612401,fixation,227
22,10612402,10612439,saccade,37
22,10612440,10612462,pso,22
22,10612463,10612607,fixation,144
22,10612608,10612640,saccade,32
22,10612641,10612657,pso,16
22,10612658,10612904,fixation,246
22,10612905,10612935,saccade,30
22,10612936,10612955,pso,19
22,10612956,10613157,fixation,201
23,10474629,10474878,fixation,249
23,10474879,10474912,saccade,33
23,10474913,10474942,pso,29
23,10474943,10475136,fixation,193
23,10475137,10475153,saccade,16
23,10475154,10475172,pso,18
23,10475173,10475587,fixation,414
23,10475588,10475623,saccade,35
23,10475624,10475639,pso,15
23,10475640,10475702,fixation,62
23,10475703,10475752,saccade,49
23,10475875,10475923,saccade,48
23,10475924,10475940,pso,16
23,10475941,10476053,fixation,112
23,10476054,10476082,saccade,28
23,10476083,10476313,fixation,230
23,10476314,10476374,saccade,60
23,10476375,10476501,fixation,126
24,10648680,10648816,fixation,136
24,10648817,10648856,saccade,39
24,10648931,10648994,saccade,63
24,10648995,10649005,pso,10
24,10649006,10649781,fixation,775
24,10649782,10649830,saccade,48
24,10649862,10649936,saccade,74
24,10649937,10650085,fixation,148
24,10650086,10650123,saccade,37
24,10650124,10650141,pso,17
24,10650142,10650303,fixation,161
24,10650304,10650345,saccade,41
24,10650346,10650363,pso,17
24,10650364,10650464,fixation,100
24,10650465,10650483,saccade,18
24,10650484,10650493,pso,9
24,10650494,10650626,fixation,132
24,10650627,10650654,saccade,27
24,10650655,10650673,pso,18
24,10650674,10650819,fixation,145
24,10650820,10650841,saccade,21
24,10650842,10650850,pso,8
24,10650851,10650983,fixation,132
25,10567674,10567812,fixation,138
25,10567813,10567839,unclear,26
25,10567840,10567945,saccade,105
25,10568035,10568103,saccade,68
25,10568104,10568334,fixation,230
25,10568335,10568351,saccade,16
25,10568352,10568360,pso,8
25,10568361,10568513,fixation,152
25,10568514,10568551,saccade,37
25,10568552,10568569,pso,17
25,10568570,10568725,fixation,155
26,10292327,10292559,fixation,232
26,10292560,10292600,saccade,40
26,10292671,10292740,saccade,69
26,10292741,10292836,fixation,95
26,10292837,10292859,saccade,22
26,10292860,10292868,pso,8
26,10292869,10293056,fixation,187
26,10293057,10293094,saccade,37
26,10293095,10293104,pso,9
26,10293105,10293233,fixation,128
26,10293234,10293273,saccade,39
26,10293274,10293288,pso,14
26,10293289,10293478,fixation,189
26,10293479,10293512,saccade,33
26,10293513,10293527,pso,14
26,10293528,10293704,fixation,176
26,10293705,10293761,saccade,56
26,10293762,10293875,fixation,113
26,10293876,10293915,saccade,39
26,10293916,10293964,fixation,48
26,10293965,10293965,saccade,0
27,10627488,10627508,saccade,20
27,10627509,10627519,pso,10
27,10627520,10627695,fixation,175
27,10627696,10627733,saccade,37
27,10627734,10627761,pso,27
27,10627762,10627915,fixation,153
27,10627916,10627946,saccade,30
27,10627947,10628404,fixation,457
27,10628405,10628444,saccade,39
27,10628445,10628450,pso,5
27,10628451,10628527,fixation,76
27,10628528,10628566,unclear,38
27,10628567,10628586,saccade,19
27,10628684,10628735,saccade,51
27,10628736,10628746,pso,10
27,10628747,10628896,fixation,149
27,10628897,10628939,saccade,42
27,10628940,10628952,pso,12
27,10628953,10629112,fixation,159
27,10629113,10629150,saccade,37
27,10629151,10629300,fixation,149
27,10629301,10629331,saccade,30
27,10629332,10629341,pso,9
27,10629342,10629477,fixation,135
27,10629478,10629506,saccade,28
27,10629507,10629524,pso,17
27,10629525,10629606,fixation,81
28,10410188,10410212,saccade,24
28,10410213,10410221,pso,8
28,10410222,10410460,fixation,238
28,10410461,10410517,saccade,56
28,10410608,10410680,saccade,72
28,10410681,10410694,pso,13
28,10410695,10410820,fixation,125
28,10410821,10410841,saccade,20
28,10410842,10410854,pso,12
28,10410855,10411080,fixation,225
28,10411081,10411118,saccade,37
28,10411119,10411137,pso,18
28,10411138,10411253,fixation,115
28,10411254,10411292,saccade,38
28,10411293,10411299,pso,6
28,10411300,10411504,fixation,204
28,10411505,10411547,saccade,42
28,10411652,10411721,saccade,69
28,10411722,10411808,fixation,86
28,10411809,10411842,saccade,33
28,10411843,10411860,pso,17
28,10411861,10411968,fixation,107
28,10411969,10412013,saccade,44
29,10265905,10266045,fixation,140
29,10266046,10266107,saccade,61
29,10266231,10266311,saccade,80
29,10266312,10266411,fixation,99
29,10266412,10266431,saccade,19
29,10266432,10266455,pso,23
29,10266456,10266706,fixation,250
29,10266707,10266746,saccade,39
29,10266747,10266765,pso,18
29,10266766,10266867,fixation,101
29,10266868,10266904,saccade,36
29,10266905,10266920,pso,15
29,10266921,10267043,fixation,122
29,10267044,10267080,saccade,36
29,10267081,10267087,pso,6
29,10267088,10267235,fixation,147
29,10267236,10267287,saccade,51
29,10267288,10267297,pso,9
29,10267298,10267432,fixation,134
29,10267433,10267459,saccade,26
29,10267460,10267478,pso,18
29,10267479,10267555,fixation,76
29,10267556,10267603,saccade,47
29,10267604,10267622,pso,18
29,10267623,10267841,fixation,218
29,10267842,10267876,saccade,34
29,10267877,10267894,pso,17
29,10267895,10268006,fixation,111
29,10268007,10268047,saccade,40
29,10268048,10268053,fixation,5
30,10481704,10481888,fixation,184
30,10481889,10481924,saccade,35
30,10481925,10481944,pso,19
30,10481945,10482043,fixation,98
30,10482044,10482066,saccade,22
30,10482067,10482078,pso,11
30,10482079,10482618,fixation,539
30,10482619,10482650,saccade,31
30,10482651,10482671,pso,20
30,10482672,10482801,fixation,129
30,10482802,10482840,saccade,38
30,10482841,10482864,pso,23
30,10482865,10482954,fixation,89
30,10482955,10482988,saccade,33
30,10482989,10483004,pso,15
30,10483005,10483072,fixation,67
30,10483073,10483115,saccade,42
30,10483258,10483319,saccade,61
30,10483320,10483339,pso,19
30,10483340,10483685,fixation,345
31,10262199,10262306,fixation,107
31,10262307,10262338,saccade,31
31,10262339,10262351,pso,12
31,10262352,10262392,fixation,40
31,10262393,10262443,saccade,50
31,10262553,10262620,saccade,67
31,10262621,10262633,pso,12
31,10262634,10262878,fixation,244
31,10262879,10262913,saccade,34
31,10262914,10262932,pso,18
31,10262933,10263084,fixation,151
31,10263085,10263113,saccade,28
31,10263114,10263120,pso,6
31,10263121,10263285,fixation,164
31,10263286,10263320,saccade,34
31,10263321,10263330,pso,9
31,10263331,10263426,fixation,95
31,10263427,10263443,unclear,16
31,10263444,10263477,saccade,33
31,10263610,10263709,saccade,99
31,10263710,10263810,fixation,100
31,10263811,10263833,saccade,22
31,10263834,10264169,fixation,335
31,10264170,10264195,saccade,25
31,10264196,10264208,pso,12
31,10264209,10264433,fixation,224
31,10264434,10264457,saccade,23
31,10264458,10264629,fixation,171
32,10398456,10398747,fixation,291
32,10398748,10398807,saccade,59
32,10398808,10398832,pso,24
32,10398833,10398922,fixation,89
32,10398923,10398941,saccade,18
32,10398942,10399087,fixation,145
32,10399088,10399116,saccade,28
32,10399117,10399246,unclear,129
32,10399247,10399503,fixation,256
32,10399504,10399541,saccade,37
32,10399542,10399554,pso,12
32,10399555,10399779,fixation,224
32,10399780,10399836,saccade,56
32,10399965,10400016,saccade,51
32,10400017,10400200,fixation,183
32,10400201,10400239,saccade,38
32,10400240,10400258,pso,18
32,10400259,10400465,fixation,206
32,10400466,10400525,saccade,59
32,10400526,10400661,fixation,135
32,10400662,10400685,saccade,23
32,10400686,10400696,pso,10
32,10400697,10400809,fixation,112
32,10400810,10400850,saccade,40
32,10400851,10400859,pso,8
32,10400860,10400993,fixation,133
32,10400994,10401029,saccade,35
32,10401030,10401051,pso,21
32,10401052,10401150,fixation,98
32,10401151,10401171,saccade,20
32,10401172,10401188,pso,16
32,10401189,10401289,fixation,100
32,10401290,10401328,saccade,38
32,10401329,10401348,pso,19
32,10401349,10401429,fixation,80
33,10470776,10470894,fixation,118
33,10470895,10470920,unclear,25
33,10470921,10470948,saccade,27
33,10471022,10471077,saccade,55
33,10471078,10471106,pso,28
33,10471107,10471260,fixation,153
33,10471261,10471285,fixation,24
33,10471286,10471298,pso,12
33,10471299,10471750,fixation,451
33,10471751,10471788,saccade,37
33,10471789,10471804,pso,15
33,10471805,10471984,fixation,179
33,10471985,10472019,saccade,34
33,10472020,10472039,pso,19
33,10472040,10472237,fixation,197
33,10472238,10472262,saccade,24
33,10472263,10472271,pso,8
33,10472272,10472381,fixation,109
33,10472382,10472403,unclear,21
33,10472404,10472424,saccade,20
33,10472518,10472579,saccade,61
33,10472580,10472661,fixation,81
34,10295262,10295395,fixation,133
34,10295396,10295425,saccade,29
34,10295426,10295449,pso,23
34,10295450,10295482,unclear,32
34,10295483,10295534,saccade,51
34,10295630,10295728,saccade,98
34,10295729,10296235,fixation,506
34,10296236,10296272,saccade,36
34,10296273,10296294,pso,21
34,10296295,10296438,fixation,143
34,10296439,10296471,saccade,32
34,10296472,10296491,pso,19
34,10296492,10296718,fixation,226
34,10296719,10296757,saccade,38
34,10296758,10296770,pso,12
34,10296771,10296905,fixation,134
34,10296906,10296928,unclear,22
34,10296929,10296949,saccade,20
34,10297066,10297127,saccade,61
34,10297128,10297275,fixation,147
34,10297276,10297312,saccade,36
34,10297313,10297330,pso,17
34,10297331,10297479,fixation,148
34,10297480,10297514,saccade,34
34,10297515,10297524,pso,9
34,10297525,10297786,fixation,261
34,10297787,10297809,saccade,22
34,10297810,10297818,pso,8
34,10297819,10297978,fixation,159
34,10297979,10298021,saccade,42
34,10298022,10298154,fixation,132
34,10298155,10298194,saccade,39
34,10298195,10298202,pso,7
34,10298203,10298221,fixation,18
35,10615561,10615575,saccade,14
35,10615576,10615818,fixation,242
35,10615819,10615854,saccade,35
35,10615855,10615877,pso,22
35,10615878,10616003,fixation,125
35,10616004,10616022,saccade,18
35,10616023,10616038,pso,15
35,10616039,10616503,fixation,464
35,10616504,10616539,saccade,35
35,10616540,10616548,pso,8
35,10616549,10616689,fixation,140
35,10616690,10616724,saccade,34
35,10616725,10616740,pso,15
