trial,start_time,end_time,label,duration
8,5636526,5636568,saccade,42
8,5636569,5636654,fixation,85
9,5475128,5475335,fixation,207
9,5475336,5475354,saccade,18
9,5475355,5475479,fixation,124
9,5475480,5475519,saccade,39
9,5475520,5475800,fixation,280
9,5475801,5475836,saccade,35
9,5475837,5475861,pso,24
9,5475862,5476028,fixation,166
10,5514952,5515033,fixation,81
10,5515034,5515051,saccade,17
10,5515052,5515068,pso,16
10,5515069,5515232,fixation,163
10,5515233,5515267,saccade,34
10,5515268,5515272,pso,4
10,5515273,5515444,fixation,171
10,5515445,5515468,saccade,23
10,5515469,5515599,fixation,130
10,5515600,5515632,saccade,32
10,5515633,5515886,fixation,253
10,5515887,5515933,saccade,46
10,5515934,5516112,fixation,178
10,5516113,5516134,saccade,21
10,5516135,5516375,fixation,240
10,5516376,5516416,saccade,40
10,5516417,5516692,fixation,275
10,5516693,5516726,saccade,33
10,5516727,5516957,fixation,230
10,5516958,5516987,saccade,29
10,5516988,5517197,fixation,209
11,5519952,5519964,fixation,12
11,5519965,5520000,saccade,35
11,5520001,5520010,pso,9
11,5520011,5520169,fixation,158
11,5520170,5520191,saccade,21
11,5520192,5520336,fixation,144
11,5520337,5520381,saccade,44
11,5520382,5520395,pso,13
11,5520396,5520791,fixation,395
11,5520792,5520831,saccade,39
11,5520832,5521307,fixation,475
11,5521308,5521359,saccade,51
11,5521360,5521414,fixation,54
12,5627399,5627587,fixation,188
12,5627588,5627612,saccade,24
12,5627613,5627757,fixation,144
12,5627758,5627794,saccade,36
12,5627795,5627800,pso,5
12,5627801,5628110,fixation,309
12,5628111,5628150,saccade,39
12,5628151,5628162,pso,11
12,5628163,5628425,fixation,262
12,5628426,5628481,saccade,55
12,5628482,5628498,pso,16
12,5628499,5628786,fixation,287
12,5628787,5628814,saccade,27
12,5628815,5628830,pso,15
12,5628831,5628911,fixation,80
13,5617490,5617748,fixation,258
13,5617749,5617783,saccade,34
13,5617784,5617798,pso,14
13,5617799,5617957,fixation,158
13,5617958,5617982,saccade,24
13,5617983,5618260,fixation,277
13,5618261,5618296,saccade,35
13,5618297,5618305,pso,8
13,5618306,5618561,fixation,255
13,5618562,5618597,saccade,35
13,5618598,5618607,pso,9
13,5618608,5618949,fixation,341
13,5618950,5618986,saccade,36
13,5618987,5619268,fixation,281
13,5619269,5619322,saccade,53
13,5619323,5619335,pso,12
13,5619336,5619506,fixation,170
13,5619507,5619530,saccade,23
13,5619531,5619675,fixation,144
13,5619676,5619728,saccade,52
13,5619729,5619923,unclear,194
13,5619924,5620017,fixation,93
13,5620018,5620052,saccade,34
13,5620053,5620065,pso,12
13,5620066,5620280,fixation,214
13,5620281,5620314,saccade,33
13,5620315,5620524,fixation,209
13,5620525,5620559,saccade,34
13,5620560,5620576,pso,16
13,5620577,5620786,fixation,209
13,5620787,5620821,saccade,34
13,5620822,5620836,pso,14
13,5620837,5620934,fixation,97
14,5526577,5526759,fixation,182
14,5526760,5526799,saccade,39
14,5526800,5526804,pso,4
14,5526805,5526984,fixation,179
14,5526985,5527022,saccade,37
14,5527023,5527277,fixation,254
14,5527278,5527319,saccade,41
14,5527320,5527325,pso,5
14,5527326,5527515,fixation,189
14,5527516,5527566,saccade,50
14,5527567,5527838,fixation,271
15,5489190,5489444,fixation,254
15,5489445,5489482,saccade,37
15,5489483,5489489,pso,6
15,5489490,5489653,fixation,163
15,5489654,5489686,saccade,32
15,5489687,5489963,fixation,276
15,5489964,5490001,saccade,37
15,5490002,5490153,fixation,151
15,5490154,5490185,saccade,31
15,5490186,5490568,fixation,382
15,5490569,5490596,saccade,27
15,5490597,5490739,fixation,142
15,5490740,5490772,saccade,32
15,5490773,5491034,fixation,261
15,5491035,5491080,saccade,45
15,5491081,5491142,fixation,61
16,5439432,5439603,fixation,171
16,5439604,5439632,saccade,28
16,5439633,5439778,fixation,145
16,5439779,5439817,saccade,38
16,5439818,5439822,pso,4
16,5439823,5440132,fixation,309
16,5440133,5440174,saccade,41
16,5440175,5440582,fixation,407
16,5440583,5440634,saccade,51
16,5440635,5440684,fixation,49
17,5303320,5303516,fixation,196
17,5303517,5303562,saccade,45
17,5303563,5303570,pso,7
17,5303571,5303715,fixation,144
17,5303716,5303752,saccade,36
17,5303753,5303760,pso,7
17,5303761,5303930,fixation,169
17,5303931,5303957,saccade,26
17,5303958,5304116,fixation,158
17,5304117,5304154,saccade,37
17,5304155,5304383,fixation,228
17,5304384,5304416,saccade,32
17,5304417,5304420,pso,3
17,5304421,5304754,fixation,333
17,5304755,5304787,saccade,32
18,5664465,5664655,fixation,190
18,5664656,5664702,saccade,46
18,5664703,5664858,fixation,155
18,5664859,5664897,saccade,38
18,5664898,5664909,pso,11
18,5664910,5665107,fixation,197
18,5665108,5665156,saccade,48
18,5665157,5665168,pso,11
18,5665169,5665428,fixation,259
18,5665429,5665482,saccade,53
18,5665483,5665491,pso,8
18,5665492,5665792,fixation,300
19,5269873,5270112,fixation,239
19,5270113,5270158,saccade,45
19,5270159,5270316,fixation,157
19,5270317,5270356,saccade,39
19,5270357,5270361,pso,4
19,5270362,5270566,fixation,204
19,5270567,5270593,saccade,26
19,5270594,5270770,fixation,176
19,5270771,5270813,saccade,42
19,5270814,5270823,pso,9
19,5270824,5271054,fixation,230
19,5271055,5271078,saccade,23
19,5271079,5271180,fixation,101
19,5271181,5271236,saccade,55
19,5271237,5271525,fixation,288
19,5271526,5271554,saccade,28
19,5271555,5271564,pso,9
19,5271565,5271619,fixation,54
20,5586424,5586495,fixation,71
20,5586496,5586526,saccade,30
20,5586527,5586536,pso,9
20,5586537,5586650,fixation,113
20,5586651,5586674,saccade,23
20,5586675,5586847,fixation,172
20,5586848,5586884,saccade,36
20,5586885,5586890,pso,5
20,5586891,5587197,fixation,306
20,5587198,5587246,saccade,48
20,5587247,5587459,fixation,212
20,5587460,5587509,saccade,49
20,5587510,5587520,pso,10
20,5587521,5587685,fixation,164
20,5587686,5587720,saccade,34
20,5587721,5587734,pso,13
20,5587735,5587915,fixation,180
20,5587916,5587957,saccade,41
20,5587958,5587966,pso,8
20,5587967,5588014,fixation,47
21,5660154,5660241,unclear,87
21,5660242,5660318,fixation,76
21,5660319,5660350,saccade,31
21,5660351,5660476,fixation,125
21,5660477,5660511,saccade,34
21,5660512,5660518,pso,6
21,5660519,5660651,fixation,132
21,5660652,5660690,saccade,38
21,5660691,5660807,fixation,116
21,5660808,5660838,saccade,30
21,5660839,5660844,pso,5
21,5660845,5660975,fixation,130
21,5660976,5661041,saccade,65
21,5661042,5661049,pso,7
21,5661050,5661310,fixation,260
22,5449063,5449218,fixation,155
22,5449219,5449256,saccade,37
22,5449257,5449265,pso,8
22,5449266,5449493,fixation,227
22,5449494,5449532,saccade,38
22,5449533,5449536,pso,3
22,5449537,5449841,fixation,304
22,5449842,5449884,saccade,42
22,5449885,5450325,fixation,440
22,5450326,5450381,saccade,55
22,5450382,5450556,fixation,174
23,5483650,5483822,fixation,172
23,5483823,5483855,saccade,32
23,5483856,5483874,pso,18
23,5483875,5484108,fixation,233
23,5484109,5484152,saccade,43
23,5484153,5484400,fixation,247
23,5484401,5484436,saccade,35
23,5484437,5484773,fixation,336
24,5279564,5279769,fixation,205
24,5279770,5279789,saccade,19
24,5279790,5279935,fixation,145
24,5279936,5279976,saccade,40
24,5279977,5279994,pso,17
24,5279995,5280184,fixation,189
24,5280185,5280208,saccade,23
24,5280209,5280219,pso,10
24,5280220,5280435,fixation,215
24,5280436,5280468,saccade,32
24,5280469,5280601,fixation,132
24,5280602,5280654,saccade,52
24,5280655,5280733,fixation,78
25,5307860,5308135,fixation,275
25,5308136,5308179,saccade,43
25,5308180,5308186,pso,6
25,5308187,5308417,fixation,230
25,5308418,5308444,saccade,26
25,5308445,5308454,pso,9
25,5308455,5308586,fixation,131
25,5308587,5308614,saccade,27
25,5308615,5308762,fixation,147
25,5308763,5308805,saccade,42
25,5308806,5308812,pso,6
25,5308813,5309148,fixation,335
25,5309149,5309175,saccade,26
25,5309176,5309325,fixation,149
25,5309326,5309361,saccade,35
25,5309362,5309370,pso,8
25,5309371,5309540,fixation,169
25,5309541,5309582,saccade,41
25,5309583,5309599,pso,16
25,5309600,5309835,fixation,235
26,5274752,5274888,fixation,136
26,5274889,5274925,saccade,36
26,5274926,5275100,fixation,174
26,5275101,5275134,saccade,33
26,5275135,5275141,pso,6
26,5275142,5275368,fixation,226
26,5275369,5275406,saccade,37
26,5275407,5275411,pso,4
26,5275412,5275623,fixation,211
26,5275624,5275660,saccade,36
26,5275661,5275672,pso,11
26,5275673,5275862,fixation,189
26,5275863,5275887,saccade,24
26,5275888,5276190,fixation,302
26,5276191,5276225,saccade,34
26,5276226,5276238,pso,12
26,5276239,5276506,fixation,267
26,5276507,5276527,saccade,20
26,5276528,5276705,fixation,177
26,5276706,5276742,saccade,36
26,5276743,5276753,pso,10
26,5276754,5276827,fixation,73
27,5523679,5523909,fixation,230
27,5523910,5523950,saccade,40
27,5523951,5523965,pso,14
27,5523966,5524236,fixation,270
27,5524237,5524272,saccade,35
27,5524273,5524278,pso,5
27,5524279,5524501,fixation,222
28,5429330,5429554,fixation,224
28,5429555,5429594,saccade,39
28,5429595,5429606,pso,11
28,5429607,5429881,fixation,274
28,5429882,5429919,saccade,37
28,5429920,5429927,pso,7
28,5429928,5430288,fixation,360
28,5430289,5430333,saccade,44
28,5430334,5430517,fixation,183
28,5430518,5430558,saccade,40
28,5430559,5430806,fixation,247
28,5430807,5430843,saccade,36
28,5430844,5430851,pso,7
28,5430852,5430966,fixation,114
28,5430967,5431017,saccade,50
28,5431018,5431313,fixation,295
28,5431314,5431356,saccade,42
28,5431357,5431557,fixation,200
28,5431558,5431588,saccade,30
29,5470366,5470534,fixation,168
29,5470535,5470570,saccade,35
29,5470571,5470577,pso,6
29,5470578,5470840,fixation,262
29,5470841,5470879,saccade,38
29,5470880,5470887,pso,7
29,5470888,5471186,fixation,298
29,5471187,5471224,saccade,37
29,5471225,5471467,fixation,242
29,5471468,5471488,saccade,20
29,5471489,5471571,fixation,82
29,5471572,5471621,saccade,49
29,5471622,5471732,fixation,110
30,5579242,5579596,fixation,354
30,5579597,5579640,saccade,43
30,5579641,5579860,fixation,219
30,5579861,5579908,saccade,47
30,5579909,5579924,pso,15
30,5579925,5580119,fixation,194
30,5580120,5580144,saccade,24
30,5580145,5580227,fixation,82
30,5580228,5580262,saccade,34
30,5580263,5580518,fixation,255
31,5674315,5674549,fixation,234
31,5674550,5674596,saccade,46
31,5674597,5674875,fixation,278
31,5674876,5674916,saccade,40
31,5674917,5674933,pso,16
31,5674934,5675138,fixation,204
31,5675139,5675154,saccade,15
31,5675155,5675164,pso,9
31,5675165,5675427,fixation,262
31,5675428,5675462,saccade,34
31,5675463,5675475,pso,12
31,5675476,5675793,fixation,317
31,5675794,5675843,saccade,49
31,5675844,5675855,pso,11
31,5675856,5676156,fixation,300
31,5676157,5676191,saccade,34
31,5676192,5676205,pso,13
31,5676206,5676319,fixation,113
32,5667520,5667746,fixation,226
32,5667747,5667760,saccade,13
32,5667761,5667902,fixation,141
32,5667903,5667935,saccade,32
32,5667936,5667944,pso,8
32,5667945,5668079,fixation,134
32,5668080,5668123,saccade,43
32,5668124,5668430,fixation,306
32,5668431,5668474,saccade,43
32,5668475,5668481,pso,6
32,5668482,5668659,fixation,177
32,5668660,5668690,saccade,30
32,5668691,5668709,pso,18
32,5668710,5668936,fixation,226
33,5591018,5591196,fixation,178
33,5591197,5591217,saccade,20
33,5591218,5591319,fixation,101
33,5591320,5591357,saccade,37
33,5591358,5591366,pso,8
33,5591367,5591495,fixation,128
33,5591496,5591538,saccade,42
33,5591539,5591665,fixation,126
33,5591666,5591695,saccade,29
33,5591696,5591830,fixation,134
33,5591831,5591885,saccade,54
33,5591886,5591905,pso,19
33,5591906,5592131,fixation,225
33,5592132,5592166,saccade,34
33,5592167,5592182,pso,15
33,5592183,5592269,fixation,86
33,5592270,5592331,saccade,61
33,5592332,5592342,pso,10
33,5592343,5592512,fixation,169
33,5592513,5592545,saccade,32
33,5592546,5592556,pso,10
33,5592557,5592654,fixation,97
34,5261165,5261389,fixation,224
34,5261390,5261431,saccade,41
34,5261432,5261455,pso,23
34,5261456,5261685,fixation,229
34,5261686,5261713,saccade,27
34,5261714,5261722,pso,8
34,5261723,5261850,fixation,127
34,5261851,5261891,saccade,40
34,5261892,5261896,pso,4
34,5261897,5262220,fixation,323
34,5262221,5262260,saccade,39
34,5262261,5262285,pso,24
34,5262286,5262574,fixation,288
34,5262575,5262630,saccade,55
34,5262631,5262635,pso,4
34,5262636,5262782,fixation,146
34,5262783,5262813,saccade,30
34,5262814,5263022,fixation,208
34,5263023,5263066,saccade,43
34,5263067,5263075,pso,8
34,5263076,5263414,fixation,338
34,5263415,5263455,saccade,40
34,5263456,5263572,fixation,116
34,5263573,5263607,saccade,34
34,5263608,5263612,pso,4
34,5263613,5263978,fixation,365
34,5263979,5264029,saccade,50
34,5264030,5264040,pso,10
34,5264041,5264316,fixation,275
34,5264317,5264360,saccade,43
34,5264361,5264369,pso,8
34,5264370,5264587,fixation,217
35,5478354,5478543,fixation,189
35,5478544,5478564,saccade,20
35,5478565,5478708,fixation,143
35,5478709,5478748,saccade,39
35,5478749,5478754,pso,5
35,5478755,5479000,fixation,245
35,5479001,5479036,saccade,35
35,5479037,5479242,fixation,205
35,5479243,5479300,saccade,57
35,5479301,5479313,pso,12
35,5479314,5479496,fixation,182
35,5479497,5479533,saccade,36
35,5479534,5479540,pso,6
35,5479541,5479709,fixation,168
36,5320350,5320549,fixation,199
36,5320550,5320582,saccade,32
36,5320583,5320594,pso,11
36,5320595,5320755,fixation,160
36,5320756,5320810,saccade,54
36,5320811,5320825,pso,14
36,5320826,5321047,fixation,221
36,5321048,5321073,saccade,25
36,5321074,5321092,pso,18
36,5321093,5321213,fixation,120
36,5321214,5321247,saccade,33
36,5321248,5321493,fixation,245
36,5321494,5321541,saccade,47
36,5321542,5321996,fixation,454
37,5623714,5623869,fixation,155
37,5623870,5623899,saccade,29
37,5623900,5624065,fixation,165
37,5624066,5624098,saccade,32
37,5624099,5624105,pso,6
37,5624106,5624258,fixation,152
37,5624259,5624292,saccade,33
37,5624293,5624302,pso,9
37,5624303,5624445,fixation,142
37,5624446,5624500,saccade,54
37,5624501,5624511,pso,10
37,5624512,5624662,fixation,150
38,5596539,5596548,unclear,9
38,5596549,5596751,fixation,202
38,5596752,5596782,saccade,30
38,5596783,5596939,fixation,156
38,5596940,5596977,saccade,37
38,5596978,5596983,pso,5
38,5596984,5597331,fixation,347
38,5597332,5597369,saccade,37
38,5597370,5597379,pso,9
38,5597380,5597584,fixation,204
38,5597585,5597614,saccade,29
38,5597615,5597624,pso,9
38,5597625,5597769,fixation,144
38,5597770,5597829,saccade,59
38,5597830,5597843,pso,13
38,5597844,5597982,fixation,138
39,5434960,5435022,fixation,62
39,5435023,5435051,saccade,28
39,5435052,5435171,fixation,119
39,5435172,5435193,saccade,21
39,5435194,5435201,pso,7
39,5435202,5435352,fixation,150
39,5435353,5435393,saccade,40
39,5435394,5435399,pso,5
39,5435400,5435617,fixation,217
39,5435618,5435656,saccade,38
39,5435657,5435662,pso,5
39,5435663,5435884,fixation,221
39,5435885,5435911,saccade,26
39,5435912,5436092,fixation,180
40,1857006,1857162,fixation,156
40,1857163,1857178,saccade,15
40,1857179,1857192,pso,13
40,1857193,1857209,fixation,16
40,1857210,1857247,saccade,37
40,1857248,1857260,pso,12
40,1857261,1857385,fixation,124
40,1857386,1857420,saccade,34
40,1857421,1857429,pso,8
40,1857430,1857477,fixation,47
40,1857478,1857511,saccade,33
40,1857512,1857523,pso,11
40,1857524,1857696,fixation,172
40,1857697,1857742,saccade,45
40,1857743,1857762,pso,19
40,1857763,1857894,fixation,131
40,1857895,1857921,saccade,26
40,1857922,1857932,pso,10
40,1857933,1857966,fixation,33
40,5582872,5583029,fixation,157
40,5583030,5583057,saccade,27
40,5583058,5583169,fixation,111
40,5583170,5583206,saccade,36
40,5583207,5583212,pso,5
40,5583213,5583323,fixation,110
40,5583324,5583362,saccade,38
40,5583363,5583367,pso,4
40,5583368,5583560,fixation,192
40,5583561,5583618,saccade,57
40,5583619,5583627,pso,8
40,5583628,5583891,fixation,263
40,5583892,5583920,saccade,28
40,5583921,5584057,fixation,136
40,5584058,5584079,saccade,21
40,5584080,5584086,pso,6
40,5584087,5584173,fixation,86
40,5584174,5584246,saccade,72
40,5584247,5584264,pso,17
40,5584265,5584474,fixation,209
40,5584475,5584528,saccade,53
40,5584529,5584562,fixation,33
