trial,start_time,end_time,label,duration
14,5708629,5708825,fixation,196
14,5708826,5708871,saccade,45
14,5708872,5708886,pso,14
14,5708887,5709120,fixation,233
14,5709121,5709157,saccade,36
14,5709158,5709179,pso,21
14,5709180,5709308,fixation,128
14,5709309,5709355,saccade,46
14,5709356,5709640,fixation,284
14,5709641,5709735,saccade,94
14,5709736,5709901,fixation,165
14,5709902,5709951,saccade,49
14,5709952,5709961,pso,9
14,5709962,5710172,fixation,210
14,5710173,5710188,saccade,15
14,5710189,5710196,pso,7
15,5650322,5650532,fixation,210
15,5650533,5650582,saccade,49
15,5650583,5650601,pso,18
15,5650602,5650815,fixation,213
15,5650816,5650867,saccade,51
15,5650868,5650894,pso,26
15,5650895,5651018,fixation,123
15,5651019,5651082,saccade,63
15,5651083,5651105,pso,22
15,5651106,5651326,fixation,220
15,5651327,5651379,saccade,52
15,5651380,5651386,pso,6
15,5651387,5651485,fixation,98
15,5651486,5651526,saccade,40
15,5651527,5651541,pso,14
15,5651542,5651671,fixation,129
15,5651672,5651751,saccade,79
15,5651752,5651790,pso,38
15,5651791,5651909,fixation,118
16,5351735,5351993,fixation,258
16,5351994,5352036,saccade,42
16,5352037,5352060,pso,23
16,5352061,5352202,fixation,141
16,5352203,5352250,saccade,47
16,5352251,5352268,pso,17
16,5352269,5352505,fixation,236
16,5352506,5352537,saccade,31
16,5352538,5352558,pso,20
16,5352559,5352707,fixation,148
16,5352708,5352724,saccade,16
16,5352725,5352733,pso,8
16,5352734,5352909,fixation,175
16,5352910,5353015,saccade,105
16,5353016,5353054,pso,38
16,5353055,5353214,fixation,159
16,5353215,5353275,saccade,60
16,5353276,5353291,fixation,15
17,5576821,5577027,fixation,206
17,5577028,5577089,saccade,61
17,5577090,5577111,pso,21
17,5577112,5577289,fixation,177
17,5577290,5577333,saccade,43
17,5577334,5577360,pso,26
17,5577361,5577526,fixation,165
17,5577527,5577576,saccade,49
17,5577577,5577593,pso,16
17,5577594,5577744,fixation,150
17,5577745,5577790,saccade,45
17,5577791,5577820,pso,29
17,5577821,5578005,fixation,184
17,5578006,5578034,saccade,28
17,5578035,5578044,pso,9
17,5578045,5578131,fixation,86
17,5578132,5578170,saccade,38
17,5578171,5578186,pso,15
17,5578187,5578326,fixation,139
17,5578327,5578390,saccade,63
17,5578391,5578417,pso,26
17,5578418,5578556,fixation,138
17,5578557,5578587,saccade,30
17,5578588,5578621,pso,33
17,5578622,5578845,fixation,223
18,5584228,5584340,fixation,112
18,5584341,5584373,saccade,32
18,5584374,5584401,pso,27
18,5584402,5584575,fixation,173
18,5584576,5584620,saccade,44
18,5584621,5584644,pso,23
18,5584645,5584813,fixation,168
18,5584814,5584853,saccade,39
18,5584854,5584870,pso,16
18,5584871,5585022,fixation,151
18,5585023,5585078,saccade,55
18,5585079,5585105,pso,26
18,5585106,5585404,fixation,298
18,5585405,5585440,saccade,35
18,5585441,5585473,pso,32
18,5585474,5585645,fixation,171
18,5585646,5585666,saccade,20
18,5585667,5585711,pso,44
18,5585712,5585829,fixation,117
19,5495816,5496040,fixation,224
19,5496041,5496075,saccade,34
19,5496076,5496098,pso,22
19,5496099,5496233,fixation,134
19,5496234,5496283,saccade,49
19,5496284,5496298,pso,14
19,5496299,5496536,fixation,237
19,5496537,5496570,saccade,33
19,5496571,5496576,pso,5
19,5496577,5496730,fixation,153
19,5496731,5496790,saccade,59
19,5496791,5496822,pso,31
19,5496823,5497021,fixation,198
19,5497022,5497041,saccade,19
19,5497042,5497067,pso,25
19,5497068,5497178,fixation,110
19,5497179,5497225,saccade,46
19,5497226,5497242,pso,16
19,5497243,5497400,fixation,157
19,5497401,5497439,saccade,38
19,5497440,5497464,pso,24
19,5497465,5497619,fixation,154
19,5497620,5497672,saccade,52
19,5497673,5497694,pso,21
19,5497695,5497912,fixation,217
19,5497913,5497943,saccade,30
19,5497944,5497969,pso,25
19,5497970,5498012,fixation,42
20,5343432,5343551,fixation,119
20,5343552,5343576,saccade,24
20,5343577,5343602,pso,25
20,5343603,5343739,fixation,136
20,5343740,5343796,saccade,56
20,5343797,5343820,pso,23
20,5343821,5343950,fixation,129
20,5343951,5343992,saccade,41
20,5343993,5344014,pso,21
20,5344015,5344157,fixation,142
20,5344158,5344194,saccade,36
20,5344195,5344225,pso,30
20,5344226,5344445,fixation,219
20,5344446,5344537,saccade,91
20,5344538,5344560,pso,22
20,5344561,5344818,fixation,257
20,5344819,5344835,saccade,16
20,5344836,5344848,pso,12
20,5344849,5345011,fixation,162
21,5712963,5713136,fixation,173
21,5713137,5713178,saccade,41
21,5713179,5713197,pso,18
21,5713198,5713309,fixation,111
21,5713310,5713350,saccade,40
21,5713351,5713373,pso,22
21,5713374,5713497,fixation,123
21,5713498,5713540,saccade,42
21,5713541,5713556,pso,15
21,5713557,5713719,fixation,162
21,5713720,5713743,saccade,23
21,5713744,5713761,pso,17
21,5713762,5714002,fixation,240
21,5714003,5714028,saccade,25
21,5714029,5714054,pso,25
21,5714055,5714193,fixation,138
21,5714194,5714261,saccade,67
21,5714262,5714288,pso,26
21,5714289,5714427,fixation,138
21,5714428,5714463,saccade,35
21,5714464,5714481,pso,17
21,5714482,5714716,fixation,234
21,5714717,5714744,saccade,27
21,5714745,5714755,pso,10
21,5714756,5714981,fixation,225
22,5671145,5671388,fixation,243
22,5671389,5671439,saccade,50
22,5671440,5671632,fixation,192
22,5671633,5671675,saccade,42
22,5671676,5671698,pso,22
22,5671699,5671847,fixation,148
22,5671848,5671895,saccade,47
22,5671896,5671915,pso,19
22,5671916,5672144,fixation,228
22,5672145,5672180,saccade,35
22,5672181,5672205,pso,24
22,5672206,5672421,fixation,215
22,5672422,5672450,saccade,28
22,5672451,5672473,pso,22
22,5672474,5672693,fixation,219
23,5721932,5722007,fixation,75
23,5722008,5722028,saccade,20
23,5722029,5722046,pso,17
23,5722047,5722170,fixation,123
23,5722171,5722221,saccade,50
23,5722222,5722241,pso,19
23,5722242,5722379,fixation,137
23,5722380,5722427,saccade,47
23,5722428,5722444,pso,16
23,5722445,5722557,fixation,112
23,5722558,5722593,saccade,35
23,5722594,5722617,pso,23
23,5722618,5722837,fixation,219
23,5722838,5722861,saccade,23
23,5722862,5722877,pso,15
23,5722878,5723037,fixation,159
23,5723038,5723070,saccade,32
23,5723071,5723090,pso,19
23,5723091,5723231,fixation,140
23,5723232,5723261,saccade,29
23,5723262,5723276,pso,14
23,5723277,5723413,fixation,136
23,5723414,5723487,saccade,73
23,5723488,5723501,pso,13
23,5723502,5723646,fixation,144
23,5723647,5723673,saccade,26
23,5723674,5723705,pso,31
23,5723706,5723883,fixation,177
23,5723884,5723906,saccade,22
23,5723907,5723929,pso,22
23,5723930,5723981,fixation,51
24,5546270,5546496,fixation,226
24,5546497,5546541,saccade,44
24,5546542,5546563,pso,21
24,5546564,5546751,fixation,187
24,5546752,5546796,saccade,44
24,5546797,5546816,pso,19
24,5546817,5547030,fixation,213
24,5547031,5547074,saccade,43
24,5547075,5547105,pso,30
24,5547106,5547243,fixation,137
24,5547244,5547286,saccade,42
24,5547287,5547305,pso,18
24,5547306,5547427,fixation,121
24,5547429,5547471,saccade,42
24,5547472,5547492,pso,20
24,5547493,5547706,fixation,213
24,5547707,5547755,saccade,48
24,5547756,5547779,pso,23
24,5547780,5547935,fixation,155
24,5547936,5547973,saccade,37
24,5547974,5548005,pso,31
24,5548006,5548208,fixation,202
24,5548209,5548246,saccade,37
24,5548247,5548266,pso,19
24,5548267,5548517,fixation,250
25,5541482,5541654,fixation,172
25,5541655,5541691,saccade,36
25,5541692,5541713,pso,21
25,5541714,5541814,fixation,100
25,5541815,5541865,saccade,50
25,5541866,5541882,pso,16
25,5541883,5542240,fixation,357
25,5542241,5542285,saccade,44
25,5542286,5542306,pso,20
25,5542307,5542474,fixation,167
25,5542475,5542527,saccade,52
25,5542528,5542553,pso,25
25,5542554,5542714,fixation,160
25,5542715,5542753,saccade,38
25,5542754,5542779,pso,25
25,5542780,5543236,fixation,456
25,5543237,5543272,saccade,35
25,5543273,5543379,unclear,106
25,5543380,5543580,fixation,200
25,5543581,5543619,saccade,38
25,5543620,5543652,pso,32
25,5543653,5543725,fixation,72
26,5717545,5717802,fixation,257
26,5717803,5717848,saccade,45
26,5717849,5717876,pso,27
26,5717877,5718038,fixation,161
26,5718039,5718104,saccade,65
26,5718105,5718131,pso,26
26,5718132,5718260,fixation,128
26,5718261,5718300,saccade,39
26,5718301,5718318,pso,17
26,5718319,5718669,fixation,350
26,5718670,5718688,saccade,18
26,5718689,5718701,pso,12
26,5718702,5718927,fixation,225
26,5718928,5719046,saccade,118
26,5719047,5719068,pso,21
26,5719069,5719378,fixation,309
26,5719379,5719408,saccade,29
26,5719409,5719419,pso,10
26,5719420,5719501,fixation,81
27,5680800,5681007,fixation,207
27,5681008,5681046,saccade,38
27,5681047,5681063,pso,16
27,5681064,5681210,fixation,146
27,5681211,5681247,saccade,36
27,5681248,5681261,pso,13
27,5681262,5681385,fixation,123
27,5681386,5681422,saccade,36
27,5681423,5681446,pso,23
27,5681447,5681646,fixation,199
27,5681647,5681682,saccade,35
27,5681683,5681707,pso,24
27,5681708,5681828,fixation,120
27,5681829,5681893,saccade,64
27,5681894,5681920,pso,26
27,5681921,5682106,fixation,185
27,5682107,5682138,saccade,31
27,5682139,5682164,pso,25
27,5682165,5682373,fixation,208
28,5505895,5506109,fixation,214
28,5506110,5506157,saccade,47
28,5506158,5506173,pso,15
28,5506174,5506302,fixation,128
28,5506303,5506345,saccade,42
28,5506346,5506367,pso,21
28,5506368,5506583,fixation,215
28,5506584,5506628,saccade,44
28,5506629,5506656,pso,27
28,5506657,5506845,fixation,188
28,5506846,5506893,saccade,47
28,5506894,5506911,pso,17
28,5506912,5507097,fixation,185
28,5507098,5507133,saccade,35
28,5507134,5507155,pso,21
28,5507156,5507328,fixation,172
28,5507329,5507397,saccade,68
28,5507398,5507437,pso,39
28,5507438,5507693,fixation,255
28,5507694,5507737,saccade,43
28,5507738,5507761,pso,23
28,5507762,5507940,fixation,178
28,5507941,5507973,saccade,32
28,5507974,5508001,pso,27
28,5508002,5508120,fixation,118
28,5508121,5508173,saccade,52
28,5508174,5508192,pso,18
28,5508193,5508436,fixation,243
28,5508437,5508489,saccade,52
28,5508490,5508514,pso,24
28,5508515,5508960,fixation,445
28,5508961,5508994,saccade,33
28,5508995,5509026,pso,31
28,5509027,5509228,fixation,201
29,5635177,5635189,unclear,12
29,5635190,5635209,saccade,19
29,5635210,5635237,pso,27
29,5635238,5635373,fixation,135
29,5635374,5635421,saccade,47
29,5635422,5635444,pso,22
29,5635445,5635573,fixation,128
29,5635574,5635618,saccade,44
29,5635619,5635636,pso,17
29,5635637,5635793,fixation,156
29,5635794,5635832,saccade,38
29,5635833,5635853,pso,20
29,5635854,5636045,fixation,191
29,5636046,5636095,saccade,49
29,5636096,5636121,pso,25
29,5636122,5636273,fixation,151
29,5636274,5636326,saccade,52
29,5636327,5636360,pso,33
29,5636361,5636645,fixation,284
30,5676569,5676762,fixation,193
30,5676763,5676796,saccade,33
30,5676797,5676816,pso,19
30,5676817,5676978,fixation,161
30,5676979,5677009,saccade,30
30,5677010,5677029,pso,19
30,5677030,5677155,fixation,125
30,5677156,5677186,saccade,30
30,5677187,5677211,pso,24
30,5677212,5677428,fixation,216
30,5677429,5677483,saccade,54
30,5677484,5677510,pso,26
30,5677511,5677707,fixation,196
30,5677708,5677745,saccade,37
30,5677746,5677769,pso,23
30,5677770,5677936,fixation,166
30,5677937,5677975,saccade,38
30,5677976,5678001,pso,25
30,5678002,5678210,fixation,208
30,5678211,5678260,saccade,49
30,5678261,5678287,pso,26
30,5678288,5678475,fixation,187
30,5678476,5678506,saccade,30
30,5678507,5678530,pso,23
30,5678531,5678698,fixation,167
30,5678699,5678734,saccade,35
30,5678735,5678757,pso,22
30,5678758,5678839,fixation,81
31,5553925,5554086,fixation,161
31,5554087,5554131,saccade,44
31,5554132,5554151,pso,19
31,5554152,5554345,fixation,193
31,5554346,5554384,saccade,38
31,5554385,5554404,pso,19
31,5554405,5554533,fixation,128
31,5554534,5554569,saccade,35
31,5554570,5554592,pso,22
31,5554593,5554819,fixation,226
31,5554820,5554860,saccade,40
31,5554861,5554885,pso,24
31,5554886,5555022,fixation,136
31,5555023,5555125,saccade,102
31,5555126,5555159,pso,33
31,5555160,5555319,fixation,159
31,5555320,5555349,saccade,29
31,5555350,5555372,pso,22
31,5555373,5555518,fixation,145
32,5587433,5587597,fixation,164
32,5587598,5587623,saccade,25
32,5587624,5587650,pso,26
32,5587651,5587775,fixation,124
32,5587776,5587826,saccade,50
32,5587827,5587850,pso,23
32,5587851,5587994,fixation,143
32,5587995,5588037,saccade,42
32,5588038,5588059,pso,21
32,5588060,5588244,fixation,184
32,5588245,5588273,saccade,28
32,5588274,5588298,pso,24
32,5588299,5588519,fixation,220
32,5588520,5588572,saccade,52
32,5588573,5588595,pso,22
32,5588596,5588902,fixation,306
32,5588903,5588926,saccade,23
32,5588927,5588948,pso,21
32,5588949,5589118,fixation,169
32,5589119,5589140,saccade,21
32,5589141,5589163,pso,22
33,5500045,5500149,unclear,104
34,5386776,5387015,fixation,239
34,5387016,5387063,saccade,47
34,5387064,5387090,pso,26
34,5387091,5387238,fixation,147
34,5387239,5387275,saccade,36
34,5387276,5387294,pso,18
34,5387295,5387495,fixation,200
34,5387496,5387606,saccade,110
34,5387607,5387630,pso,23
34,5387631,5387779,fixation,148
34,5387780,5387801,saccade,21
34,5387802,5387810,pso,8
34,5387811,5388011,fixation,200
35,5390867,5391130,fixation,263
35,5391131,5391172,saccade,41
35,5391173,5391195,pso,22
35,5391196,5391415,fixation,219
35,5391416,5391466,saccade,50
35,5391467,5391485,pso,18
35,5391486,5391655,fixation,169
35,5391656,5391743,saccade,87
35,5391744,5391765,pso,21
35,5391766,5392013,fixation,247
35,5392014,5392039,saccade,25
35,5392040,5392066,pso,26
35,5392067,5392221,fixation,154
35,5392222,5392273,saccade,51
35,5392274,5392304,pso,30
35,5392305,5392453,fixation,148
35,5392454,5392473,saccade,19
35,5392474,5392491,pso,17
35,5392492,5392547,fixation,55
36,5538071,5538288,fixation,217
36,5538289,5538328,saccade,39
36,5538329,5538351,pso,22
36,5538352,5538547,fixation,195
36,5538548,5538602,saccade,54
36,5538603,5538620,pso,17
36,5538621,5538920,fixation,299
36,5538921,5538960,saccade,39
36,5538961,5538986,pso,25
36,5538987,5539290,fixation,303
36,5539291,5539341,saccade,50
36,5539342,5539365,pso,23
36,5539366,5539463,fixation,97
36,5539464,5539502,saccade,38
36,5539503,5539527,pso,24
36,5539528,5539682,fixation,154
36,5539683,5539739,saccade,56
36,5539740,5539760,pso,20
36,5539761,5539828,fixation,67
37,5685321,5685603,fixation,282
37,5685604,5685646,saccade,42
37,5685647,5685669,pso,22
37,5685670,5685802,fixation,132
37,5685803,5685844,saccade,41
37,5685845,5685862,pso,17
37,5685863,5686059,fixation,196
37,5686060,5686078,saccade,18
37,5686079,5686098,pso,19
37,5686099,5686282,fixation,183
37,5686283,5686314,saccade,31
37,5686315,5686337,pso,22
37,5686338,5686484,fixation,146
37,5686485,5686540,saccade,55
37,5686541,5686575,pso,34
37,5686576,5686732,fixation,156
37,5686733,5686786,saccade,53
37,5686787,5686804,pso,17
37,5686805,5686957,fixation,152
37,5686958,5686989,saccade,31
37,5686990,5687012,pso,22
37,5687013,5687149,fixation,136
38,5382285,5382445,fixation,160
38,5382446,5382477,saccade,31
38,5382478,5382506,pso,28
38,5382507,5382646,fixation,139
38,5382647,5382714,saccade,67
38,5382715,5382736,pso,21
38,5382737,5382894,fixation,157
38,5382895,5382938,saccade,43
38,5382939,5382958,pso,19
38,5382959,5383148,fixation,189
38,5383149,5383199,saccade,50
38,5383200,5383222,pso,22
38,5383223,5383387,fixation,164
38,5383388,5383469,saccade,81
38,5383470,5383485,pso,15
38,5383486,5383691,fixation,205
39,5689206,5689330,fixation,124
39,5689331,5689359,saccade,28
39,5689360,5689385,pso,25
39,5689386,5689549,fixation,163
39,5689550,5689592,saccade,42
39,5689593,5689617,pso,24
39,5689618,5689752,fixation,134
39,5689753,5689791,saccade,38
39,5689792,5689809,pso,17
39,5689810,5690108,fixation,298
39,5690109,5690180,saccade,71
39,5690181,5690207,pso,26
39,5690208,5690334,fixation,126
39,5690335,5690366,saccade,31
39,5690367,5690392,pso,25
39,5690393,5690779,fixation,386
39,5690780,5690803,saccade,23
39,5690804,5690832,pso,28
39,5690833,5690869,fixation,36
40,5378031,5378221,fixation,190
40,5378222,5378261,saccade,39
40,5378262,5378273,pso,11
40,5378274,5378443,fixation,169
40,5378444,5378478,saccade,34
40,5378479,5378493,pso,14
40,5378494,5378609,fixation,115
40,5378610,5378660,saccade,50
40,5378661,5378679,pso,18
40,5378680,5378853,fixation,173
40,5378854,5378921,saccade,67
40,5378922,5378954,pso,32
40,5378955,5379135,fixation,180
40,5379136,5379171,saccade,35
40,5379172,5379196,pso,24
40,5379197,5379461,fixation,264
40,5379462,5379515,saccade,53
40,5379516,5379538,pso,22
40,5379539,5379675,fixation,136
40,5379676,5379742,blink,66
40,5379743,5379764,blink,21
40,5379765,5379857,fixation,92
40,5379936,5379938,blink,2
40,5379939,5379986,fixation,47
